EmployeeID,BenefitID,UsageFrequency,LastUsedDate
852,22,2,2024-01-27
1761,13,5,2023-12-12
1502,29,0,2024-06-18
4022,24,0,2024-04-13
636,7,1,2024-03-20
1222,10,0,2024-01-30
3604,4,6,2024-06-09
4689,29,3,2023-10-25
3224,6,7,2023-08-31
3935,26,8,2024-02-08
4961,28,9,2023-08-20
2412,24,0,2023-09-17
4995,6,0,2024-02-25
849,16,0,2023-09-23
2192,18,6,2024-08-01
663,23,1,2024-04-22
712,29,3,2024-04-05
2762,1,5,2023-12-25
4017,22,3,2024-03-04
1933,3,0,2024-04-26
2244,22,0,2024-06-07
2249,19,2,2023-09-08
658,20,8,2024-05-20
2614,3,4,2023-11-27
3213,6,3,2024-06-15
2264,12,3,2023-10-17
3475,11,9,2024-03-25
4353,29,5,2024-01-25
4157,14,0,2023-09-25
1755,15,3,2024-04-11
3675,15,0,2024-04-20
3794,4,0,2023-12-09
4713,19,3,2024-04-30
1598,28,5,2024-05-31
4957,26,0,2023-11-07
3111,24,5,2023-10-05
9,22,8,2024-01-20
4010,21,0,2024-04-30
1041,6,4,2023-09-16
4731,28,2,2023-08-10
1318,24,0,2024-03-15
2760,6,2,2023-12-05
2378,7,0,2024-02-11
88,8,4,2024-05-28
4072,17,4,2024-03-23
328,14,10,2024-02-11
2350,14,8,2024-03-05
2790,27,3,2024-03-21
4890,3,4,2023-11-25
4428,14,3,2024-02-26
2491,20,4,2023-08-07
3986,23,0,2023-11-26
1585,23,0,2024-02-05
1717,24,4,2024-06-02
1367,13,3,2023-11-13
3299,17,2,2023-09-01
1696,16,1,2024-06-26
4024,18,1,2023-12-16
2351,11,3,2024-04-26
3167,29,1,2024-03-15
35,19,0,2023-09-06
3429,10,0,2023-10-16
4140,4,0,2024-05-14
1230,6,1,2023-08-07
3773,12,0,2024-04-21
623,5,0,2024-03-12
3222,10,5,2024-03-26
3060,24,5,2023-11-25
4686,9,7,2024-04-15
2583,12,10,2024-07-01
3634,8,0,2023-09-28
4671,5,4,2024-03-12
3473,14,0,2024-07-07
2075,16,2,2023-12-14
20,7,10,2023-09-05
1247,26,5,2024-07-27
4115,2,3,2023-11-18
576,2,0,2024-07-08
2090,11,3,2023-09-03
4327,22,5,2023-11-05
2236,4,4,2024-03-13
4814,8,4,2023-08-17
3188,20,3,2024-04-05
2004,22,8,2024-07-04
1834,25,6,2024-06-05
1664,8,3,2024-06-13
1605,17,2,2024-02-24
3520,18,3,2023-10-11
4520,24,6,2023-10-26
4277,19,6,2023-11-18
1226,12,3,2024-01-06
3666,7,3,2023-12-18
3553,18,0,2023-11-23
3104,12,0,2024-02-05
1164,8,1,2024-02-20
4024,26,7,2024-01-30
4942,27,5,2023-10-02
1931,16,3,2024-01-14
4019,8,5,2023-12-14
2949,5,0,2024-06-09
4945,17,0,2023-11-10
4231,9,9,2024-01-30
4890,13,0,2023-11-24
1614,30,0,2024-07-24
2371,6,4,2024-05-21
2875,2,3,2024-01-07
3799,5,10,2024-05-22
1264,14,4,2023-09-10
3555,6,3,2024-04-26
464,15,2,2023-11-14
3743,24,10,2023-12-20
4410,28,2,2024-02-06
3631,22,5,2024-05-28
4930,16,0,2023-09-02
554,20,0,2023-12-26
4721,15,0,2024-01-04
3525,17,9,2024-04-07
4704,29,3,2023-10-10
1780,2,1,2023-09-19
3981,9,0,2023-12-29
3478,6,10,2024-07-10
1150,13,0,2023-12-19
1929,8,0,2023-10-22
4556,23,2,2023-08-18
1539,13,1,2024-04-23
4327,18,0,2023-12-06
4962,4,4,2023-09-17
3350,25,2,2023-12-07
1733,5,4,2024-01-31
176,13,0,2023-12-14
2985,16,0,2024-04-29
3827,13,7,2023-11-18
4911,18,1,2024-06-05
1208,26,2,2024-01-28
4288,11,0,2024-04-14
3810,5,3,2024-05-07
2450,27,0,2023-10-03
2908,17,6,2024-03-12
68,1,4,2024-04-17
4824,30,3,2023-10-12
3553,29,5,2023-11-04
4657,6,6,2023-08-05
2194,21,6,2024-01-14
2565,23,0,2024-05-15
2677,3,8,2023-08-05
236,10,3,2024-02-14
3828,24,0,2024-05-23
4976,16,1,2024-05-26
1849,27,1,2024-02-13
2635,8,10,2024-05-19
2406,20,3,2024-03-12
822,23,0,2023-11-24
4092,24,9,2024-02-18
4958,21,2,2023-12-28
1167,5,0,2024-04-21
3517,10,8,2023-12-15
3104,24,5,2024-07-28
2653,30,0,2024-03-10
280,1,0,2024-07-24
92,5,2,2024-04-05
2977,24,0,2023-09-01
3902,27,2,2024-07-27
3854,25,8,2024-02-06
3580,23,3,2024-04-04
4404,23,0,2024-02-13
2615,4,0,2023-12-10
1969,28,3,2023-09-19
4869,22,0,2024-03-10
3563,17,8,2023-12-19
577,5,5,2024-03-07
308,16,1,2024-03-21
53,2,0,2024-07-25
663,12,1,2024-07-25
2838,30,3,2024-02-08
4796,29,4,2024-02-21
1177,28,0,2024-07-23
2612,12,9,2024-05-01
2775,6,0,2023-09-20
1042,4,1,2023-09-01
4392,20,1,2023-11-24
688,7,4,2023-11-08
4685,19,1,2024-01-18
700,30,2,2024-03-24
4621,20,0,2024-05-13
425,8,3,2024-06-09
2596,14,4,2024-01-28
4811,30,0,2024-02-17
109,12,5,2024-06-03
3567,20,1,2023-08-18
534,1,7,2024-03-23
1710,14,8,2024-01-26
522,26,0,2023-09-02
3971,10,0,2023-09-15
4117,21,0,2024-02-24
3715,27,0,2023-09-22
204,22,1,2023-10-19
4925,8,7,2024-03-19
1191,3,0,2024-03-16
1085,18,2,2024-06-07
4256,19,4,2023-09-25
4755,29,3,2023-12-21
1106,17,4,2024-06-14
1922,1,6,2024-06-29
1533,18,1,2024-06-09
2955,5,0,2023-09-02
2943,2,1,2023-10-16
428,18,9,2024-05-24
876,19,0,2024-01-02
3346,2,0,2023-11-30
4476,12,5,2024-05-20
4328,19,2,2023-08-07
2159,20,9,2023-10-26
557,18,10,2024-04-22
2232,1,4,2023-11-23
1981,18,9,2024-06-27
3506,12,10,2023-11-11
3761,3,4,2024-06-13
1530,29,3,2024-07-28
422,22,10,2024-03-05
2077,17,2,2024-06-23
4338,16,0,2023-09-04
3270,13,0,2024-02-26
225,28,6,2024-01-10
388,27,1,2024-07-29
56,19,4,2023-08-11
2530,9,4,2024-06-02
886,12,0,2023-11-09
798,5,7,2023-11-07
1812,30,1,2024-06-02
3417,13,4,2023-10-03
3082,14,7,2024-05-02
2950,1,10,2023-09-17
171,27,3,2024-01-16
2956,21,1,2024-07-07
3751,14,1,2024-01-11
4406,29,4,2024-05-20
3902,19,5,2024-03-28
2037,19,0,2024-01-09
4931,10,3,2023-08-19
1850,15,0,2024-05-06
4645,27,4,2023-09-05
1563,11,8,2024-04-10
678,23,6,2024-02-28
4641,24,9,2024-05-30
3176,26,7,2024-06-10
4854,4,0,2024-03-10
3733,14,9,2023-11-17
2229,16,0,2024-02-24
2528,6,0,2023-12-15
1867,6,0,2024-05-03
609,27,4,2023-11-16
403,5,2,2024-06-04
3413,25,5,2023-09-30
1922,16,2,2023-10-29
4524,4,6,2023-09-26
2043,1,4,2024-01-03
4402,8,0,2024-07-10
2156,12,10,2024-01-04
2048,16,3,2023-11-17
108,7,1,2023-08-18
1777,26,0,2023-09-17
1481,17,2,2023-12-25
1257,26,1,2023-08-18
2621,13,10,2023-10-24
4526,13,2,2023-08-23
4354,2,5,2024-05-27
2734,30,3,2023-12-10
258,2,5,2024-03-12
4557,19,4,2023-09-03
1764,18,0,2024-02-10
3844,27,1,2024-07-30
436,30,0,2024-07-07
2573,9,0,2024-01-01
4453,23,5,2024-05-15
2729,15,3,2023-10-25
4587,21,0,2023-11-23
3940,15,4,2024-03-02
2243,20,9,2023-11-24
874,26,0,2023-10-27
4346,17,8,2024-02-13
938,12,5,2024-01-30
936,10,0,2024-05-12
3329,3,8,2023-10-14
4866,11,0,2024-03-23
3721,3,0,2023-11-12
3332,30,1,2024-02-13
1160,30,2,2024-04-22
3508,18,3,2024-06-20
2380,28,6,2023-09-10
2725,8,6,2024-06-22
3269,8,3,2023-09-05
4066,14,2,2024-05-02
4952,20,8,2024-08-01
4912,2,0,2024-01-21
1873,9,0,2023-11-26
1088,8,8,2024-05-29
4597,4,7,2023-10-17
1483,6,2,2023-08-27
2207,17,7,2024-01-03
883,17,4,2024-06-09
793,10,2,2023-08-11
1313,18,3,2024-03-07
3309,7,5,2024-03-27
4404,2,4,2024-02-25
1693,7,0,2024-02-06
2956,3,4,2024-03-05
633,22,10,2024-03-08
2831,14,0,2023-08-26
896,15,8,2024-01-23
1343,16,3,2023-10-13
3890,7,1,2024-08-03
3738,27,4,2023-09-14
1569,15,0,2024-04-17
1440,8,6,2024-07-20
904,16,6,2023-08-11
624,20,5,2024-06-07
3337,18,0,2024-02-04
1394,12,3,2023-09-15
2795,22,9,2024-07-03
2240,22,0,2024-02-14
1766,21,5,2024-04-10
2574,23,5,2024-05-27
4060,10,0,2023-12-30
3666,10,2,2023-12-01
227,28,2,2023-11-11
4998,16,0,2024-06-02
3440,4,5,2024-02-01
2845,14,1,2024-04-28
3974,19,4,2023-10-30
456,13,0,2024-01-31
1990,24,1,2024-01-11
1224,11,0,2024-02-07
4146,2,4,2024-05-28
2136,11,1,2023-08-05
4793,29,9,2024-03-21
1033,10,0,2024-07-22
1060,17,10,2023-10-06
1941,10,3,2024-07-14
50,3,10,2024-04-07
714,22,2,2023-09-06
3119,9,4,2024-02-08
961,10,1,2023-09-05
1740,8,3,2024-06-02
2864,27,0,2024-01-19
790,27,1,2024-04-05
784,9,2,2024-03-28
895,13,5,2024-01-22
2448,3,1,2024-03-01
3884,8,0,2024-01-25
3486,29,10,2023-12-08
2213,1,5,2024-04-29
727,7,0,2024-03-19
4026,17,0,2024-02-18
48,16,0,2024-07-18
3067,16,4,2023-11-28
2451,29,1,2024-05-13
2553,19,1,2024-04-22
2292,19,8,2024-04-25
2943,11,3,2024-06-20
1552,18,3,2024-01-23
1743,13,3,2023-08-14
3826,6,4,2024-03-29
3493,24,0,2024-05-19
4240,2,3,2023-08-26
1977,29,3,2023-09-14
562,13,7,2023-08-12
2548,17,0,2023-10-09
3838,23,0,2024-08-01
1601,21,8,2024-01-11
4871,20,0,2024-01-30
144,26,1,2023-11-14
3156,9,0,2024-03-01
27,8,0,2024-02-28
57,13,5,2024-05-24
2144,12,5,2024-02-10
1019,22,4,2024-01-02
390,17,0,2024-01-18
4205,16,0,2023-11-25
433,1,0,2024-05-08
3094,8,5,2024-04-13
1137,26,10,2024-05-04
1502,6,0,2024-05-30
4066,8,7,2024-01-28
2655,2,0,2024-01-23
1701,5,9,2024-01-20
3161,29,0,2023-12-13
4794,2,0,2024-03-13
1916,12,0,2023-08-28
1154,6,2,2024-06-22
2999,9,4,2024-03-02
430,26,7,2023-10-18
2818,28,0,2024-04-22
4615,15,8,2024-07-27
2501,27,1,2024-01-09
1596,22,4,2024-05-16
4813,14,1,2024-07-29
3448,2,4,2023-11-16
508,23,0,2023-09-18
4602,20,5,2024-01-24
1281,15,0,2024-05-16
91,23,1,2024-03-23
2117,21,5,2023-09-10
938,30,7,2024-06-23
2384,3,6,2024-02-13
4981,20,7,2024-03-26
1640,14,1,2023-09-03
2544,23,0,2024-07-04
1282,23,1,2024-05-23
2364,29,7,2023-10-24
3507,2,0,2024-04-05
1042,18,5,2023-10-07
4712,22,0,2023-12-30
1552,17,0,2023-10-09
2950,28,2,2023-11-04
1538,18,4,2023-11-29
2615,30,4,2023-08-08
3009,29,8,2024-02-09
4631,6,0,2023-09-23
523,21,3,2023-08-31
3983,11,0,2023-08-12
2219,20,2,2023-08-18
2912,13,1,2023-08-18
837,6,3,2023-08-25
4204,22,8,2024-04-15
2729,14,0,2024-03-25
1542,14,3,2023-11-15
3469,12,6,2023-11-14
478,7,0,2024-05-31
27,3,0,2024-06-19
585,8,0,2024-02-18
4226,16,1,2024-06-04
1723,21,6,2024-02-10
2145,6,0,2023-12-22
2354,24,3,2024-02-28
2751,10,5,2024-07-03
2717,25,6,2023-11-22
2364,19,3,2023-12-30
1893,20,2,2024-05-28
4263,7,3,2024-06-02
1042,12,0,2023-09-25
2346,7,0,2023-11-28
1576,11,5,2023-08-20
2783,6,10,2023-10-07
2884,3,3,2023-12-30
2348,26,1,2024-01-15
175,26,2,2023-10-15
4363,24,4,2024-05-13
4630,26,5,2024-07-18
1243,24,0,2024-05-17
836,12,2,2023-12-22
2629,14,8,2023-11-19
141,18,0,2024-02-04
630,2,6,2024-01-30
166,6,0,2024-07-02
841,23,0,2024-02-29
4769,11,10,2024-07-01
874,6,0,2024-01-03
3421,20,3,2023-08-12
1118,7,0,2023-10-16
2909,30,0,2023-10-30
2145,5,9,2024-02-16
3353,27,0,2024-04-06
1091,14,5,2024-04-09
1046,4,1,2024-06-22
2617,7,9,2024-05-09
872,11,4,2023-11-10
2185,11,0,2023-08-21
3218,16,3,2023-08-14
3610,16,3,2024-01-18
265,25,7,2023-09-15
643,22,0,2023-08-05
2892,25,4,2024-08-04
1705,6,2,2024-04-23
2446,6,0,2024-07-04
1433,23,5,2024-05-05
1558,11,1,2023-10-27
2202,14,4,2023-11-09
333,7,0,2024-01-16
3170,27,5,2023-10-27
1543,3,0,2023-09-11
2796,15,0,2023-11-20
3728,8,0,2024-04-03
4491,4,1,2024-01-07
2792,11,0,2023-09-11
4581,24,2,2023-12-05
1325,21,2,2024-01-10
1493,29,0,2024-02-10
3519,10,0,2024-03-07
4779,8,0,2023-09-02
4376,14,3,2023-09-06
642,20,5,2024-06-10
102,16,5,2023-08-05
3577,16,9,2023-09-05
3212,19,4,2024-02-20
4639,7,5,2024-07-23
887,19,10,2024-06-09
1011,29,8,2023-08-24
4655,10,3,2023-10-09
3770,9,2,2024-04-15
1420,8,10,2024-03-21
684,20,5,2024-02-22
72,2,0,2024-05-03
746,12,1,2024-07-11
4051,28,9,2024-07-27
4258,25,2,2023-12-12
1784,29,9,2023-12-22
3712,7,1,2023-11-14
1661,6,8,2024-02-22
281,5,3,2024-02-15
4859,20,2,2024-08-03
3560,17,2,2024-01-18
4367,12,7,2024-07-03
2201,7,0,2023-10-30
3156,6,9,2024-03-04
487,23,5,2024-04-09
3319,12,8,2024-01-05
691,10,5,2023-08-15
2074,27,2,2023-12-11
3298,24,1,2024-06-17
2378,24,0,2024-05-16
150,11,1,2023-12-21
4058,3,4,2024-02-22
1679,22,0,2023-09-29
1179,15,1,2023-10-04
3395,2,3,2024-03-19
4472,19,6,2023-10-07
4490,13,4,2024-03-19
4980,7,10,2023-10-30
4272,10,0,2024-07-05
1320,7,0,2024-07-10
4648,9,6,2023-09-30
1369,24,0,2024-04-10
2832,23,8,2024-06-12
4491,14,0,2024-05-01
1139,21,10,2024-01-26
41,25,4,2024-02-13
4196,4,3,2023-08-28
2233,2,4,2024-02-20
4791,4,1,2023-10-26
2474,24,0,2024-01-12
18,12,6,2024-04-23
4575,12,0,2024-04-05
649,23,0,2024-03-17
2182,16,4,2023-09-09
1324,20,5,2023-11-12
1796,26,2,2024-06-30
592,29,0,2024-03-12
3375,10,2,2024-02-18
2624,23,0,2024-01-05
1796,23,4,2024-07-01
1461,10,1,2023-12-09
4913,30,5,2023-11-18
108,28,1,2023-09-23
2077,1,3,2023-11-27
686,15,0,2023-08-16
2265,5,1,2023-11-16
1944,30,3,2023-12-19
3279,17,4,2023-12-04
1522,15,6,2024-07-06
3544,17,7,2023-09-25
157,19,0,2023-11-29
4497,4,0,2024-02-17
2513,26,10,2024-01-20
3148,13,0,2023-11-23
2128,29,0,2024-06-01
4399,2,4,2024-07-20
4000,1,0,2023-11-04
4981,25,7,2024-07-19
4809,23,0,2024-07-04
3567,22,0,2023-12-15
832,27,7,2023-12-05
2607,20,0,2023-08-13
3844,11,4,2024-04-13
1932,4,2,2023-09-24
1109,22,7,2024-03-31
1670,8,3,2023-09-13
3883,1,3,2023-08-12
422,10,8,2024-01-19
1931,15,6,2024-01-26
2832,18,2,2023-11-01
3013,7,2,2023-10-30
4034,5,0,2023-08-12
941,11,0,2024-03-16
1861,1,0,2023-09-30
1527,11,9,2023-12-23
4714,30,6,2023-10-08
2226,15,6,2024-03-16
551,7,9,2024-03-19
1933,3,9,2024-07-03
2923,3,4,2024-01-12
4122,8,4,2024-08-03
4419,25,6,2024-07-28
2467,6,0,2024-07-19
3542,7,0,2023-11-27
2480,29,0,2024-07-25
4858,29,7,2023-12-11
241,7,4,2023-08-15
2550,23,3,2024-02-10
2022,3,1,2023-09-07
3121,21,1,2024-06-05
3107,14,3,2024-05-17
1698,13,1,2023-12-17
1604,11,0,2024-05-08
2470,11,0,2023-08-30
4220,25,4,2024-05-13
1742,5,8,2023-11-28
1773,27,1,2024-03-17
2630,24,0,2024-06-14
4880,15,6,2023-08-16
4655,7,5,2023-09-12
4884,28,2,2024-03-12
3590,15,1,2024-01-26
1966,21,0,2024-04-07
1445,4,5,2024-03-05
4065,1,10,2024-02-14
3175,10,0,2024-05-17
3549,10,0,2023-09-03
1608,30,5,2024-03-23
626,11,0,2023-12-15
1275,10,0,2024-04-16
3771,17,0,2023-10-07
3708,29,1,2023-12-02
877,13,0,2023-09-07
4076,21,0,2023-11-17
1553,21,0,2024-07-10
943,9,0,2024-05-12
136,22,1,2024-07-13
3117,20,4,2023-11-29
1647,27,9,2024-04-18
2438,6,2,2024-07-02
1252,24,0,2024-08-02
3328,9,5,2024-03-02
2334,7,2,2023-10-05
3426,17,4,2024-04-01
3941,20,10,2024-04-08
3923,22,1,2024-04-23
3927,21,7,2023-12-02
1524,13,4,2023-09-14
3346,23,0,2024-07-28
730,23,0,2023-09-20
1808,5,3,2024-04-15
4596,24,6,2024-01-04
4507,5,7,2024-03-11
3705,1,0,2024-07-07
3417,22,8,2023-09-13
989,20,3,2023-09-07
578,10,7,2024-06-19
2320,20,0,2024-04-25
4425,12,0,2023-12-20
3766,12,2,2023-09-26
1010,14,5,2024-05-03
1711,18,0,2023-08-16
2673,23,0,2024-06-19
240,27,2,2023-10-01
1507,27,0,2024-06-29
4111,15,3,2024-03-27
3310,3,1,2024-06-28
694,25,0,2023-11-07
3116,13,0,2024-06-16
3020,20,0,2023-12-22
1557,6,5,2023-12-05
3702,17,4,2024-02-09
4483,17,1,2024-03-13
355,14,3,2024-01-20
1567,2,7,2023-09-21
1824,10,5,2024-07-22
3954,24,7,2024-03-03
584,3,0,2023-08-28
1125,16,0,2024-01-07
1139,29,0,2023-09-02
4327,21,7,2023-11-16
2971,21,4,2023-10-13
2708,23,8,2023-12-28
798,23,5,2024-05-08
4855,21,0,2023-09-20
289,15,0,2023-12-19
1614,2,6,2023-12-30
1987,12,5,2024-05-30
1230,8,0,2023-09-25
4432,20,5,2024-03-14
554,4,5,2024-03-23
1976,21,6,2023-09-03
4773,16,6,2023-10-12
3847,30,6,2023-08-31
4433,27,4,2023-12-26
4929,6,2,2024-06-27
3833,13,10,2024-02-12
4371,27,0,2023-11-04
3208,1,4,2024-07-03
2401,6,0,2024-03-01
3140,26,8,2023-08-27
3344,11,0,2023-10-04
2095,22,0,2024-05-20
4170,13,1,2023-09-15
2219,7,0,2023-12-19
3301,5,7,2024-07-18
3131,17,0,2024-06-20
4564,21,1,2024-02-23
4637,20,4,2023-08-19
4814,17,5,2024-07-11
1157,2,0,2024-03-13
4835,17,0,2024-02-17
1708,1,5,2024-07-18
4242,9,0,2023-08-31
1790,19,0,2024-06-15
2373,29,0,2024-05-08
4504,4,5,2024-02-09
619,23,10,2024-02-25
3589,19,2,2024-07-27
1598,1,4,2024-03-02
11,15,5,2024-04-09
2291,19,10,2024-04-22
433,28,0,2023-11-07
1959,28,8,2023-08-15
3613,4,7,2024-07-25
4839,6,3,2024-01-05
49,5,5,2023-10-03
2302,21,0,2023-10-16
914,26,6,2024-02-06
709,22,1,2024-01-04
1746,22,10,2024-07-10
1466,9,7,2024-06-15
4257,24,3,2024-01-25
2708,28,0,2023-12-28
3505,8,0,2024-02-19
4145,4,0,2023-12-14
115,29,5,2024-07-28
3955,23,4,2024-05-27
627,2,0,2023-09-29
3367,30,0,2023-09-21
3395,28,5,2024-07-29
4924,9,0,2024-03-30
2674,5,1,2024-06-24
4376,7,3,2024-07-28
686,26,2,2024-02-08
2580,16,3,2024-06-12
972,14,0,2023-11-01
2278,23,2,2024-02-08
4100,9,6,2024-05-11
872,27,0,2023-11-12
481,26,8,2023-10-06
483,29,0,2023-11-30
4948,21,0,2023-10-10
2773,17,6,2024-02-05
2793,22,0,2023-08-12
807,18,1,2024-03-10
666,30,0,2024-01-06
436,4,0,2024-07-25
374,5,0,2023-10-02
3037,8,8,2024-07-09
4851,13,3,2024-04-07
4180,19,0,2024-04-02
2218,2,3,2024-08-02
1152,23,0,2024-07-12
3513,8,7,2024-04-10
3270,16,7,2024-07-12
3238,2,0,2023-10-31
779,13,3,2024-06-18
1476,15,3,2023-11-12
4545,18,0,2023-11-01
3839,17,6,2024-07-10
3768,3,3,2024-05-16
1629,28,10,2024-07-11
1881,10,3,2024-03-19
3635,24,0,2024-07-15
727,1,4,2024-01-10
2094,16,0,2024-02-02
14,21,3,2024-06-28
1514,17,0,2023-12-26
774,7,0,2024-02-24
645,23,1,2024-02-07
4188,6,1,2024-02-04
757,27,5,2024-05-15
1918,1,0,2024-03-05
2422,10,2,2024-01-22
3805,18,4,2024-02-11
2431,5,6,2024-02-12
4609,14,0,2024-03-17
4749,30,7,2023-12-21
129,25,0,2024-05-12
750,19,2,2023-12-28
4309,24,5,2023-10-31
1853,8,0,2023-08-14
60,2,0,2023-08-12
2983,3,4,2024-02-04
1623,21,0,2023-08-05
216,15,6,2023-12-09
3197,3,3,2023-12-26
3172,23,9,2023-09-04
3177,22,5,2023-12-10
4558,24,0,2024-04-13
3390,10,6,2024-06-17
4412,22,9,2023-10-10
254,30,4,2023-09-21
4004,5,3,2023-12-18
4287,30,7,2023-10-26
581,17,0,2024-04-26
3189,19,2,2023-12-01
1145,8,6,2023-10-28
2085,29,0,2024-01-07
2676,12,2,2023-08-08
2533,16,5,2024-03-19
1402,3,6,2024-07-23
4676,14,7,2024-02-04
3308,5,0,2024-04-26
4776,3,2,2024-03-17
2233,19,5,2023-11-24
2413,4,3,2023-10-16
1291,28,0,2024-08-01
235,3,2,2023-09-26
3198,14,10,2024-05-21
4318,30,1,2024-06-25
3588,5,0,2023-10-06
4470,26,1,2024-02-23
4545,19,0,2023-08-12
2833,17,9,2024-03-02
418,26,6,2024-06-02
3944,2,6,2023-11-09
3000,23,2,2024-05-14
1302,27,2,2024-07-27
3181,12,2,2024-05-17
2280,4,5,2023-11-21
2585,13,2,2023-11-09
3749,4,1,2024-02-18
919,3,7,2024-03-26
1150,2,9,2023-11-14
148,4,3,2024-07-28
145,23,1,2023-11-04
4313,25,3,2024-02-21
3009,19,2,2024-03-21
4831,26,0,2024-01-24
3353,6,1,2024-03-26
2778,5,1,2023-08-20
3450,3,1,2023-10-25
1947,7,1,2024-01-20
4976,26,4,2024-03-12
2115,18,0,2023-11-22
4225,14,0,2024-06-24
3532,22,5,2023-08-28
4232,24,10,2024-02-12
83,27,0,2023-12-31
2296,5,0,2024-04-04
4940,28,4,2024-05-20
4064,18,1,2024-05-05
1072,27,8,2024-07-09
28,3,5,2023-10-19
1795,29,4,2024-03-26
4631,27,0,2024-06-20
4630,1,0,2023-09-18
389,8,3,2024-04-30
3444,12,3,2024-03-01
4647,22,7,2024-06-05
869,29,1,2024-01-20
2779,14,1,2024-04-16
4,5,7,2024-04-15
3688,18,3,2023-10-05
4898,2,4,2023-10-19
462,5,5,2024-07-07
3777,24,4,2024-07-04
57,9,2,2023-10-09
3236,20,8,2023-09-03
4874,25,4,2024-07-10
913,17,6,2023-08-21
4274,14,8,2024-03-06
4347,25,3,2023-08-12
3117,5,2,2024-05-02
3397,3,2,2024-02-24
1589,13,10,2024-06-13
3892,29,0,2024-06-08
3750,11,0,2023-10-17
3368,23,9,2024-04-21
4674,23,1,2024-06-30
1474,23,2,2024-03-12
814,12,7,2023-12-04
4426,21,4,2024-07-02
4423,18,5,2024-07-30
2170,4,5,2023-11-16
2113,11,7,2024-01-14
3643,25,7,2023-11-15
291,12,0,2024-06-28
4369,26,10,2024-02-10
2768,30,1,2024-06-06
2639,14,0,2024-04-21
2420,27,7,2023-10-18
659,18,5,2023-12-12
4397,18,4,2024-05-07
3158,15,3,2024-03-04
4848,23,1,2024-04-21
205,4,0,2024-07-26
4703,4,9,2023-10-06
1646,17,2,2023-11-26
3591,30,0,2023-09-05
662,10,8,2024-05-17
180,4,0,2024-06-12
4407,28,1,2024-06-15
4523,29,5,2023-10-28
4472,22,6,2024-04-23
616,30,8,2024-05-02
137,10,2,2024-07-27
2556,16,3,2024-01-02
1606,26,1,2024-01-20
3605,30,5,2024-02-01
1767,14,4,2023-10-29
3945,30,0,2023-10-17
389,17,4,2023-12-15
95,8,1,2024-03-27
2431,10,2,2023-11-08
4097,10,6,2024-06-07
2040,25,0,2024-04-21
515,24,9,2024-02-21
345,28,9,2024-05-19
2637,10,10,2024-03-30
3171,18,2,2023-10-04
3991,15,6,2023-12-29
1542,2,6,2024-05-30
3869,19,9,2023-12-06
4694,20,0,2024-06-10
4679,20,4,2024-06-24
4104,28,6,2024-06-24
2285,13,2,2024-05-16
559,15,0,2023-12-06
4705,12,0,2024-06-27
325,7,5,2024-06-21
2877,13,5,2023-11-18
1336,11,3,2024-05-31
3260,5,0,2024-01-05
4875,2,0,2024-07-23
212,12,2,2024-07-05
4837,23,1,2023-08-24
191,1,6,2024-04-26
2104,10,0,2024-02-20
2822,14,7,2024-03-23
3132,22,0,2024-01-13
3067,24,2,2024-02-23
1282,16,1,2024-07-05
1268,26,8,2024-03-09
1536,1,0,2024-06-17
3695,11,3,2024-02-09
1466,27,9,2024-05-05
1738,19,5,2024-05-21
2625,7,2,2024-03-31
963,24,0,2024-02-17
3917,23,2,2023-11-22
237,22,2,2023-12-06
40,22,7,2023-12-30
1251,29,5,2024-04-16
4256,20,0,2024-02-09
1154,8,4,2024-06-16
3946,30,1,2023-10-10
4027,16,4,2024-06-07
2220,30,1,2024-02-14
4468,11,0,2023-11-11
1526,9,0,2024-02-24
2405,17,0,2023-11-25
3429,21,10,2024-05-29
4951,17,10,2023-11-28
289,29,3,2024-04-16
2941,16,8,2024-05-18
2342,14,6,2023-08-27
4339,11,5,2024-03-18
3597,18,1,2024-06-06
2452,12,0,2024-02-24
4766,6,0,2023-10-27
3674,19,0,2024-05-14
3162,18,5,2023-10-29
4584,12,0,2023-09-08
2834,5,0,2023-09-13
4272,16,10,2024-07-05
1703,11,0,2023-12-10
4512,15,3,2023-12-20
3222,8,0,2024-02-14
557,9,0,2023-11-15
3920,22,3,2023-12-11
2463,15,9,2023-11-10
1613,19,2,2024-07-01
634,1,0,2024-01-21
4292,18,2,2024-03-15
1467,16,3,2023-12-21
4658,14,10,2024-03-30
3358,22,3,2024-01-03
4276,22,2,2023-10-19
2317,24,9,2023-10-17
76,11,5,2024-03-16
250,22,7,2024-05-23
2658,16,3,2024-01-20
2426,13,0,2024-06-28
571,13,0,2024-07-14
3334,11,0,2023-11-20
3316,28,1,2024-05-12
929,12,0,2023-10-22
1087,3,1,2024-04-20
588,22,8,2023-08-25
4271,5,4,2024-04-08
4111,21,7,2024-07-24
385,18,5,2024-07-27
3524,22,3,2024-07-07
2580,26,0,2023-10-19
2077,14,7,2023-12-07
435,26,6,2024-05-27
4049,1,6,2024-06-11
2867,19,0,2023-10-09
3398,15,0,2023-10-31
2743,12,5,2024-06-01
1352,6,2,2023-10-28
638,24,0,2023-10-11
3161,29,1,2024-04-07
1264,23,4,2023-12-21
4925,12,5,2024-06-01
4598,15,10,2023-10-29
1603,30,1,2023-10-19
3108,18,0,2023-12-19
47,27,0,2023-12-24
